symbol,name,market,trade_date,close,pct_chg,ma5,ma10,ma20,ma5_ma10_diff_pct,signals,score,reason
603017,中衡设计,1,20260302,12.94,-2.56,12.908,12.723,12.418,1.4541,强势回调买,3.1256,强势回调买
301029,怡合达,0,20260302,28.93,-3.373,29.57,29.524,28.606,0.1558,支撑确认买,3.1242,支撑确认买
301595,太力科技,0,20260302,60.33,-0.773,60.488,57.555,56.005,5.096,强势回调买,3.1216,强势回调买
688158,优刻得,1,20260302,38.48,-4.682,39.564,39.392,38.368,0.4366,支撑确认买,3.1197,支撑确认买
002440,闰土股份,0,20260302,14.88,0.202,14.92,14.922,13.316,-0.0134,强势回调买,3.1196,强势回调买
301095,广立微,0,20260302,88.27,0.478,88.508,86.435,81.5765,2.3983,强势回调买,3.1193,强势回调买
300931,通用电梯,0,20260302,13.31,-1.041,13.346,13.028,12.0955,2.4409,强势回调买,3.1191,强势回调买
600869,远东股份,1,20260302,14.54,-3.324,14.58,13.553,12.9765,7.5777,强势回调买,3.1177,强势回调买
003043,华亚智能,0,20260302,54.08,-1.798,54.6,53.665,52.51,1.7423,强势回调买,3.1163,强势回调买
002879,长缆科技,0,20260302,22.8,-2.647,22.99,22.605,22.0965,1.7032,强势回调买,3.1153,强势回调买
300930,屹通新材,0,20260302,33.36,-3.304,33.612,32.753,32.294,2.6227,强势回调买,3.1149,强势回调买
605111,新洁能,1,20260302,46.1,-3.293,47.374,46.62,45.919,1.6173,支撑确认买,3.1144,支撑确认买
300207,欣旺达,0,20260302,25.89,-0.994,25.814,25.651,24.71,0.6355,强势回调买,3.1117,强势回调买
688310,迈得医疗,1,20260302,17.36,-2.417,17.698,17.611,17.089,0.494,支撑确认买,3.1099,支撑确认买
603150,万朗磁塑,1,20260302,61.0,-3.694,60.816,60.425,53.1615,0.6471,强势回调买,3.1092,强势回调买
002971,和远气体,0,20260302,33.75,-1.026,33.648,32.643,31.926,3.0788,强势回调买,3.1091,强势回调买
002880,卫光生物,0,20260302,30.77,1.417,30.676,30.064,29.4295,2.0357,强势回调买,3.1081,强势回调买
600763,通策医疗,1,20260302,50.65,0.158,50.808,49.53,48.57,2.5803,强势回调买,3.1067,强势回调买
300219,鸿利智汇,0,20260302,7.82,-2.494,7.994,7.849,7.727,1.8474,支撑确认买,3.1063,支撑确认买
300224,正海磁材,0,20260302,18.52,-3.29,18.578,18.004,17.644,3.1882,强势回调买,3.1063,强势回调买
605098,行动教育,1,20260302,47.8,2.399,47.07,48.065,46.797,-2.0701,强势回调买,3.1061,强势回调买
688330,宏力达,1,20260302,46.93,1.12,47.224,47.735,45.327,-1.0705,强势回调买,3.1059,强势回调买
688239,航宇科技,1,20260302,76.7,-1.616,76.456,74.44,70.4675,2.7082,强势回调买,3.1043,强势回调买
300669,沪宁股份,0,20260302,34.08,-0.988,33.97,32.827,32.5355,3.4819,强势回调买,3.1029,强势回调买
300355,蒙草生态,0,20260302,4.27,-2.955,4.256,4.103,4.0585,3.729,强势回调买,3.1013,强势回调买
002913,奥士康,0,20260302,47.38,-3.108,47.224,44.131,42.2725,7.0087,强势回调买,3.1009,强势回调买
603082,北自科技,1,20260302,39.76,-1.34,40.034,39.293,38.4265,1.8858,强势回调买,3.1006,强势回调买
000525,红太阳,0,20260302,6.61,-3.504,6.588,6.514,6.1735,1.136,强势回调买,3.0998,强势回调买
600596,新安股份,1,20260302,13.65,-0.219,13.604,13.186,12.9355,3.17,强势回调买,3.0986,强势回调买
300418,昆仑万维,0,20260302,58.09,-4.926,59.57,59.688,57.6315,-0.1977,支撑确认买,3.0955,支撑确认买
002885,京泉华,0,20260302,30.43,-1.393,30.538,29.059,27.984,5.0896,强势回调买,3.0939,强势回调买
688146,中船特气,1,20260302,48.59,0.0,48.418,46.39,45.5635,4.3716,强势回调买,3.0934,强势回调买
601118,海南橡胶,1,20260302,7.7,0.26,7.672,7.365,7.1905,4.1684,强势回调买,3.0905,强势回调买
002601,龙佰集团,0,20260302,22.63,-3.084,22.778,22.19,21.8485,2.6498,强势回调买,3.0897,强势回调买
688398,赛特新材,1,20260302,25.4,-2.308,25.306,24.575,23.5975,2.9746,强势回调买,3.0886,强势回调买
002448,中原内配,0,20260302,16.58,-1.661,16.642,15.853,14.712,4.977,强势回调买,3.0882,强势回调买
688350,富淼科技,1,20260302,32.9,-4.138,33.024,32.486,30.379,1.6561,强势回调买,3.0874,强势回调买
002248,华东数控,0,20260302,14.27,-3.97,14.324,13.712,12.9395,4.4632,强势回调买,3.0869,强势回调买
002283,天润工业,0,20260302,10.63,-4.578,10.59,9.581,8.532,10.5313,强势回调买,3.0867,强势回调买
301566,达利凯普,0,20260302,25.99,-3.239,26.09,24.104,22.799,8.2393,强势回调买,3.085,强势回调买
001258,立新能源,0,20260302,7.99,-0.498,7.938,7.773,7.7125,2.1227,强势回调买,3.0839,强势回调买
688268,华特气体,1,20260302,68.89,-1.219,69.158,66.863,65.5925,3.4324,强势回调买,3.0837,强势回调买
688319,欧林生物,1,20260302,27.4,-0.364,27.294,26.345,25.403,3.6022,强势回调买,3.0835,强势回调买
300218,安利股份,0,20260302,17.23,-3.148,17.614,17.219,17.006,2.294,支撑确认买,3.0825,支撑确认买
688231,隆达股份,1,20260302,35.38,-5.754,35.242,32.982,31.778,6.8522,强势回调买,3.0825,强势回调买
600980,北矿科技,1,20260302,26.39,-2.259,26.494,25.834,25.1795,2.5548,强势回调买,3.0822,强势回调买
603058,永吉股份,1,20260302,13.1,-0.38,13.048,13.012,12.1055,0.2767,强势回调买,3.0804,强势回调买
301210,金杨精密,0,20260302,40.76,-1.308,40.924,40.531,39.0525,0.9696,强势回调买,3.0798,强势回调买
300726,宏达电子,0,20260302,52.7,-1.477,53.06,51.114,50.877,3.8072,强势回调买,3.0798,强势回调买
601009,南京银行,1,20260302,11.32,0.622,11.214,11.274,10.9705,-0.5322,强势回调买,3.0793,强势回调买
300958,建工修复,0,20260302,14.05,-2.97,14.466,14.318,14.009,1.0337,支撑确认买,3.0788,支撑确认买
300410,正业科技,0,20260302,9.08,-3.915,9.294,9.127,8.976,1.8297,支撑确认买,3.0775,支撑确认买
000712,锦龙股份,0,20260302,12.49,-3.627,12.874,12.808,12.4725,0.5153,支撑确认买,3.0771,支撑确认买
603638,艾迪精密,1,20260302,23.82,-1.935,24.354,24.448,23.504,-0.3845,支撑确认买,3.0733,支撑确认买
002357,富临运业,0,20260302,15.41,-4.226,15.476,15.05,14.074,2.8306,强势回调买,3.0721,强势回调买
300983,尤安设计,0,20260302,27.86,0.216,27.74,27.388,26.5345,1.2852,强势回调买,3.0702,强势回调买
688090,瑞松科技,1,20260302,55.92,-1.549,55.672,55.206,52.388,0.8441,强势回调买,3.0664,强势回调买
600080,金花股份,1,20260302,8.83,-3.603,8.87,8.572,8.227,3.4764,强势回调买,3.0647,强势回调买
000951,中国重汽,0,20260302,20.53,-0.629,20.714,20.645,19.8655,0.3342,强势回调买,3.0645,强势回调买
688325,赛微微电,1,20260302,111.86,-4.115,111.35,105.168,104.481,5.8782,强势回调买,3.0626,强势回调买
603876,鼎胜新材,1,20260302,19.96,-2.205,20.052,19.72,18.1785,1.6836,强势回调买,3.0624,强势回调买
002158,汉钟精机,0,20260302,27.15,-2.303,27.316,27.046,26.1615,0.9983,强势回调买,3.062,强势回调买
300700,岱勒新材,0,20260302,14.71,-3.032,14.592,14.275,14.2155,2.2207,强势回调买,3.0617,强势回调买
688162,巨一科技,1,20260302,34.89,-2.351,35.79,35.349,34.57,1.2476,支撑确认买,3.0605,支撑确认买
603626,科森科技,1,20260302,27.42,-1.331,27.292,27.227,24.6135,0.2387,强势回调买,3.0593,强势回调买
603338,浙江鼎力,1,20260302,58.37,-1.535,60.174,59.431,58.237,1.2502,支撑确认买,3.0549,支撑确认买
301326,捷邦科技,0,20260302,147.82,0.0,147.104,143.392,132.461,2.5887,强势回调买,3.054,强势回调买
600987,航民股份,1,20260302,8.51,-0.468,8.552,8.48,8.0495,0.8491,强势回调买,3.0527,强势回调买
300511,雪榕生物,0,20260302,7.24,-0.413,7.204,7.106,6.622,1.3791,强势回调买,3.0501,强势回调买
000935,四川双马,0,20260302,28.81,-0.689,28.542,28.391,27.878,0.5319,强势回调买,3.0497,强势回调买
002597,金禾实业,0,20260302,27.52,-2.825,27.382,26.722,24.9055,2.4699,强势回调买,3.0488,强势回调买
002396,星网锐捷,0,20260302,30.4,-2.251,30.246,29.696,29.1815,1.8521,强势回调买,3.0473,强势回调买
688022,瀚川智能,1,20260302,17.05,-3.563,17.194,16.97,16.471,1.32,强势回调买,3.0457,强势回调买
603181,皇马科技,1,20260302,17.56,-0.171,17.47,16.982,16.627,2.8736,强势回调买,3.0454,强势回调买
300666,江丰电子,0,20260302,157.84,-2.574,157.03,146.677,134.1885,7.0584,强势回调买,3.0453,强势回调买
002887,绿茵生态,0,20260302,11.45,-3.943,11.51,11.23,10.5435,2.4933,强势回调买,3.0436,强势回调买
603045,福达合金,1,20260302,30.42,-5.293,30.58,29.461,28.311,3.7982,强势回调买,3.043,强势回调买
002758,浙农股份,0,20260302,10.85,0.0,10.742,10.542,10.5035,1.8972,强势回调买,3.0386,强势回调买
601568,北元集团,1,20260302,4.46,0.0,4.436,4.357,4.2585,1.8132,强势回调买,3.0377,强势回调买
300637,扬帆新材,0,20260302,13.11,-3.176,13.428,13.063,12.947,2.7942,支撑确认买,3.0377,支撑确认买
605099,共创草坪,1,20260302,44.95,-1.23,44.708,42.752,41.9,4.5752,强势回调买,3.0376,强势回调买
000680,山推股份,0,20260302,13.5,0.297,13.576,13.374,12.984,1.5104,强势回调买,3.0372,强势回调买
300407,凯发电气,0,20260302,13.53,-3.701,13.904,13.697,13.425,1.5113,支撑确认买,3.0366,支撑确认买
603985,恒润股份,1,20260302,17.6,-2.385,17.504,17.317,16.719,1.0799,强势回调买,3.0355,强势回调买
600281,华阳新材,1,20260302,6.55,-2.963,6.514,6.337,6.268,2.7931,强势回调买,3.0342,强势回调买
688378,奥来德,1,20260302,39.45,-3.663,39.232,38.247,37.514,2.5754,强势回调买,3.0333,强势回调买
300604,长川科技,0,20260302,140.2,-2.976,140.986,135.276,131.6745,4.221,强势回调买,3.0327,强势回调买
300195,长荣股份,0,20260302,9.29,-3.229,9.238,9.083,8.883,1.7065,强势回调买,3.0311,强势回调买
002144,宏达高科,0,20260302,16.36,-3.991,16.268,15.82,15.145,2.8319,强势回调买,3.0303,强势回调买
600444,国机通用,1,20260302,19.57,-1.708,19.786,19.539,18.9605,1.2641,强势回调买,3.0296,强势回调买
300145,南方泵业,0,20260302,4.94,-0.202,4.912,4.767,4.671,3.0417,强势回调买,3.029,强势回调买
603585,苏利股份,1,20260302,22.44,-2.646,22.312,21.42,21.186,4.1643,强势回调买,3.0279,强势回调买
688628,优利德,1,20260302,41.88,-1.759,42.122,40.611,39.0755,3.7207,强势回调买,3.0276,强势回调买
300788,中信出版,0,20260302,42.0,-10.064,42.244,37.718,33.69,11.9996,强势回调买,3.0267,强势回调买
688456,有研粉材,1,20260302,66.63,-3.253,66.246,65.002,62.5105,1.9138,强势回调买,3.0261,强势回调买
301071,力量钻石,0,20260302,47.4,-3.186,47.122,44.283,42.7355,6.411,强势回调买,3.023,强势回调买
002886,沃特股份,0,20260302,24.76,-1.824,24.908,24.373,23.71,2.1951,强势回调买,3.0217,强势回调买
600461,洪城环境,1,20260302,10.02,0.401,9.888,9.778,9.7385,1.125,强势回调买,3.0214,强势回调买
002797,第一创业,0,20260302,7.38,-1.992,7.336,7.123,7.039,2.9903,强势回调买,3.0201,强势回调买
300266,兴源环境,0,20260302,2.67,-2.198,2.654,2.598,2.567,2.1555,强势回调买,3.0191,强势回调买
600396,华电辽能,1,20260302,3.29,-2.083,3.27,3.202,3.139,2.1237,强势回调买,3.0165,强势回调买
600765,中航重机,1,20260302,21.38,-0.697,21.512,20.444,19.954,5.224,强势回调买,3.0159,强势回调买
300464,星徽股份,0,20260302,7.19,-0.828,7.146,7.028,6.8855,1.679,强势回调买,3.0153,强势回调买
688758,赛分科技,1,20260302,20.07,-0.199,20.3,19.995,19.442,1.5254,强势回调买,3.0141,强势回调买
603117,万林物流,1,20260302,5.83,-2.181,5.608,5.533,5.332,1.3555,金叉跟进买,3.0124,金叉跟进买
300345,华民股份,0,20260302,7.51,-6.125,7.758,7.782,7.499,-0.3084,支撑确认买,3.0117,支撑确认买
688563,航材股份,1,20260302,72.18,-1.742,74.354,73.086,71.7745,1.7349,支撑确认买,3.0099,支撑确认买
688419,耐科装备,1,20260302,50.33,-2.612,50.652,49.53,45.9405,2.2653,强势回调买,3.0093,强势回调买
301399,英特科技,0,20260302,20.89,-2.882,21.43,21.33,20.6455,0.4688,支撑确认买,3.0072,支撑确认买
301323,新莱福,0,20260302,60.17,-2.448,60.582,59.246,57.8825,2.255,强势回调买,3.0056,强势回调买
002778,中晟高科,0,20260302,23.1,-0.302,22.95,22.36,22.2055,2.6386,强势回调买,3.0039,强势回调买
600150,中国船舶,1,20260302,38.13,1.007,37.882,36.57,35.507,3.5876,强势回调买,3.0036,强势回调买
002195,岩山科技,0,20260302,10.76,-2.8,10.69,10.372,10.171,3.0659,强势回调买,3.0036,强势回调买
300821,东岳硅材,0,20260302,14.13,-2.35,14.038,13.079,12.7735,7.3324,强势回调买,3.0034,强势回调买
600008,首创环保,1,20260302,3.18,0.0,3.138,3.099,3.088,1.2585,强势回调买,3.0026,强势回调买
688700,东威科技,1,20260302,44.33,-0.583,44.04,42.472,41.8835,3.6918,强势回调买,3.0025,强势回调买
300473,德尔股份,0,20260302,34.43,-4.626,35.58,34.774,34.381,2.3178,支撑确认买,3.0019,支撑确认买
301362,民爆光电,0,20260302,111.02,15.658,95.348,90.653,75.8345,5.1791,金叉跟进买,3.0,金叉跟进买
002155,湖南黄金,0,20260302,41.47,10.0,36.236,35.006,33.9435,3.5137,金叉跟进买,3.0,金叉跟进买
002832,比音勒芬,0,20260302,16.42,5.731,15.558,15.407,15.254,0.9801,金叉跟进买,3.0,金叉跟进买
300448,浩云科技,0,20260302,11.21,2.002,10.104,10.019,9.7165,0.8484,金叉跟进买,3.0,金叉跟进买
002216,三全食品,0,20260302,12.62,-1.097,12.036,11.894,11.8705,1.1939,金叉跟进买,3.0,金叉跟进买
301252,同星科技,0,20260302,40.09,-2.906,39.824,38.602,34.9855,3.1656,强势回调买,2.9996,强势回调买
000663,永安林业,0,20260302,7.98,-6.338,8.244,8.144,7.964,1.2279,支撑确认买,2.9991,支撑确认买
301157,华塑科技,0,20260302,58.1,-1.858,58.59,58.072,55.9985,0.892,强势回调买,2.9985,强势回调买
688261,东微半导,1,20260302,100.96,0.139,100.286,96.415,95.9385,4.0149,强势回调买,2.9984,强势回调买
300437,清水源,0,20260302,18.4,-4.811,18.526,16.789,16.0605,10.3461,强势回调买,2.996,强势回调买
300796,贝斯美,0,20260302,10.14,-2.124,10.222,10.016,9.7665,2.0567,强势回调买,2.9945,强势回调买
300991,创益通,0,20260302,60.76,-8.494,60.344,55.205,48.4085,9.3089,强势回调买,2.9932,强势回调买
688190,云路股份,1,20260302,112.01,-1.737,112.8,111.016,106.031,1.607,强势回调买,2.9899,强势回调买
300670,大烨智能,0,20260302,7.1,-3.27,7.266,7.186,6.986,1.1133,支撑确认买,2.9882,支撑确认买
600590,泰豪科技,1,20260302,14.53,-4.282,14.428,13.667,12.4905,5.5682,强势回调买,2.9879,强势回调买
600015,华夏银行,1,20260302,6.78,1.345,6.706,6.679,6.556,0.4043,强势回调买,2.9856,强势回调买
688017,绿的谐波,1,20260302,227.55,-2.074,233.25,232.703,224.3865,0.2351,支撑确认买,2.9849,支撑确认买
300140,节能环境,0,20260302,7.68,-0.775,7.616,7.447,7.3975,2.2694,强势回调买,2.9841,强势回调买
603681,永冠新材,1,20260302,21.5,-2.715,21.71,21.083,20.747,2.974,强势回调买,2.9839,强势回调买
600545,卓郎智能,1,20260302,3.35,-2.047,3.326,3.117,2.831,6.7052,强势回调买,2.9835,强势回调买
300444,双杰电气,0,20260302,15.9,-3.461,16.016,15.426,15.0025,3.8247,强势回调买,2.9827,强势回调买
600207,安彩高科,1,20260302,5.53,-2.124,5.49,5.427,5.141,1.1609,强势回调买,2.9814,强势回调买
002021,中捷资源,0,20260302,3.54,-6.101,3.566,3.371,3.278,5.7846,强势回调买,2.9813,强势回调买
002060,广东建工,0,20260302,3.93,-0.254,3.884,3.828,3.8035,1.4629,强势回调买,2.9795,强势回调买
300812,易天股份,0,20260302,45.09,-0.945,44.76,39.845,35.097,12.3353,强势回调买,2.9788,强势回调买
002633,申科股份,0,20260302,18.19,-5.995,18.056,17.484,16.9255,3.2716,强势回调买,2.9774,强势回调买
601390,中国中铁,1,20260302,6.23,-1.111,6.184,5.852,5.7455,5.6733,强势回调买,2.9768,强势回调买
600589,大位科技,1,20260302,12.22,-6.288,12.312,12.307,11.17,0.0406,强势回调买,2.9758,强势回调买
300370,安控科技,0,20260302,2.95,1.027,2.928,2.883,2.8245,1.5609,强势回调买,2.9746,强势回调买
300551,古鳌科技,0,20260302,20.1,-3.133,20.254,18.924,18.0735,7.0281,强势回调买,2.9719,强势回调买
002645,华宏科技,0,20260302,17.18,-2.275,17.05,16.573,16.0965,2.8782,强势回调买,2.9713,强势回调买
600873,梅花生物,1,20260302,11.45,-0.087,11.352,11.21,11.0245,1.2667,强势回调买,2.9691,强势回调买
600479,千金药业,1,20260302,11.24,-1.056,11.366,11.147,10.86,1.9647,强势回调买,2.9676,强势回调买
600353,旭光电子,1,20260302,19.39,0.727,19.24,19.204,18.5,0.1875,强势回调买,2.9661,强势回调买
300486,东杰智能,0,20260302,23.21,-4.091,23.884,23.221,22.993,2.8552,支撑确认买,2.9647,支撑确认买
301049,超越科技,0,20260302,24.91,-2.695,25.7,25.403,24.7695,1.1692,支撑确认买,2.9644,支撑确认买
002176,江特电机,0,20260302,10.5,-3.67,10.418,9.801,9.695,6.2953,强势回调买,2.9639,强势回调买
603281,江瀚新材,1,20260302,33.76,-0.207,33.496,33.062,32.351,1.3127,强势回调买,2.9636,强势回调买
300748,金力永磁,0,20260302,39.97,-2.702,39.656,38.508,37.899,2.9812,强势回调买,2.9625,强势回调买
002562,兄弟科技,0,20260302,7.56,-3.077,7.718,7.598,7.403,1.5794,支撑确认买,2.9617,支撑确认买
603138,海量数据,1,20260302,22.3,-2.193,22.124,21.359,19.4595,3.5816,强势回调买,2.9613,强势回调买
002420,毅昌科技,0,20260302,8.41,-1.981,8.588,8.408,8.238,2.1408,支撑确认买,2.9606,支撑确认买
000801,四川九洲,0,20260302,17.06,-1.444,17.2,16.745,16.2405,2.7172,强势回调买,2.9558,强势回调买
002498,汉缆股份,0,20260302,7.99,-3.269,8.056,7.04,6.387,14.4318,强势回调买,2.9542,强势回调买
600862,中航高科,1,20260302,27.19,0.369,26.968,26.611,25.8575,1.3416,强势回调买,2.953,强势回调买
002296,辉煌科技,0,20260302,14.68,-2.974,14.56,14.35,13.7385,1.4634,强势回调买,2.9527,强势回调买
300388,节能国祯,0,20260302,8.68,-0.913,8.576,8.486,8.3925,1.0606,强势回调买,2.9511,强势回调买
688728,格科微,1,20260302,16.7,-1.066,16.56,16.101,16.0605,2.8508,强势回调买,2.95,强势回调买
002859,洁美科技,0,20260302,42.62,0.495,42.986,41.551,39.6525,3.4536,强势回调买,2.9446,强势回调买
300263,隆华科技,0,20260302,11.88,-3.415,11.982,11.884,11.3655,0.8246,强势回调买,2.9446,强势回调买
600966,博汇纸业,1,20260302,8.49,3.663,8.418,8.187,7.7855,2.8215,强势回调买,2.9434,强势回调买
603887,城地香江,1,20260302,16.35,-3.654,16.192,16.278,15.7485,-0.5283,强势回调买,2.9434,强势回调买
603315,福鞍股份,1,20260302,16.92,-4.407,17.066,16.385,16.0465,4.1562,强势回调买,2.9433,强势回调买
301588,美新科技,0,20260302,25.14,1.74,25.358,25.515,24.1135,-0.6153,强势回调买,2.9421,强势回调买
002922,伊戈尔,0,20260302,46.13,-0.496,46.53,45.252,42.8155,2.8242,强势回调买,2.9421,强势回调买
301125,腾亚精工,0,20260302,23.52,-1.631,23.724,22.673,21.8825,4.6355,强势回调买,2.942,强势回调买
301265,华新环保,0,20260302,15.99,-0.125,15.852,15.098,14.8525,4.994,强势回调买,2.9388,强势回调买
600841,动力新科,1,20260302,10.62,-3.63,10.714,10.71,9.952,0.0373,强势回调买,2.9368,强势回调买
688800,瑞可达,1,20260302,99.45,-5.6,100.334,90.804,88.418,10.4951,强势回调买,2.9357,强势回调买
301002,崧盛股份,0,20260302,45.62,-2.895,45.212,42.842,41.2855,5.532,强势回调买,2.9293,强势回调买
001324,长青科技,0,20260302,20.34,-1.022,20.158,19.917,19.535,1.21,强势回调买,2.9291,强势回调买
300891,惠云钛业,0,20260302,10.44,-2.064,10.346,9.954,9.901,3.9381,强势回调买,2.9274,强势回调买
601798,蓝科高新,1,20260302,10.01,0.401,9.896,9.737,9.658,1.6329,强势回调买,2.9255,强势回调买
301196,唯科科技,0,20260302,92.02,-1.382,91.184,86.342,81.399,5.6079,强势回调买,2.925,强势回调买
301132,满坤科技,0,20260302,39.22,0.849,38.862,37.739,37.033,2.9757,强势回调买,2.9236,强势回调买
301390,经纬股份,0,20260302,39.35,-3.222,40.534,40.12,38.9545,1.0319,支撑确认买,2.9206,支撑确认买
002112,三变科技,0,20260302,23.66,-4.249,24.532,24.554,23.644,-0.0896,支撑确认买,2.9201,支撑确认买
603297,永新光学,1,20260302,126.36,-2.009,125.19,120.938,113.829,3.5159,强势回调买,2.9196,强势回调买
300982,苏文电能,0,20260302,23.7,-2.308,23.924,24.091,22.7085,-0.6932,强势回调买,2.9191,强势回调买
688001,华兴源创,1,20260302,33.25,-4.123,34.352,33.784,33.051,1.6813,支撑确认买,2.9172,支撑确认买
000012,南 玻Ａ,0,20260302,4.93,-1.988,4.978,4.837,4.7415,2.915,强势回调买,2.9156,强势回调买
002970,锐明技术,0,20260302,79.94,-2.56,79.186,78.014,70.4195,1.5023,强势回调买,2.9143,强势回调买
301203,国泰环保,0,20260302,46.4,-4.742,46.848,44.679,40.19,4.8546,强势回调买,2.9131,强势回调买
300913,兆龙互连,0,20260302,56.32,0.374,55.786,54.81,53.341,1.7807,强势回调买,2.9128,强势回调买
002748,世龙实业,0,20260302,13.34,0.452,13.212,12.945,12.677,2.0626,强势回调买,2.9094,强势回调买
002539,云图控股,0,20260302,16.0,0.251,16.158,15.508,14.9835,4.1914,强势回调买,2.9066,强势回调买
601216,君正集团,1,20260302,6.04,0.499,5.97,5.871,5.824,1.6863,强势回调买,2.9065,强势回调买
301665,泰禾股份,0,20260302,31.09,-3.207,31.998,30.85,30.7155,3.7212,支撑确认买,2.9048,支撑确认买
300449,汉邦高科,0,20260302,8.43,-1.404,8.514,8.276,7.8085,2.8758,强势回调买,2.904,强势回调买
300587,天铁科技,0,20260302,6.56,-3.387,6.626,6.357,6.2845,4.2316,强势回调买,2.9012,强势回调买
300417,南华仪器,0,20260302,13.99,-3.849,14.51,14.433,13.973,0.5335,支撑确认买,2.9005,支撑确认买
301191,菲菱科思,0,20260302,125.67,-1.094,124.426,119.934,114.369,3.7454,强势回调买,2.9001,强势回调买
600072,中船科技,1,20260302,13.14,-1.72,13.274,13.143,12.607,0.9967,强势回调买,2.8972,强势回调买
600860,京城股份,1,20260302,14.03,-3.241,14.174,13.808,13.3325,2.6506,强势回调买,2.8952,强势回调买
300296,利亚德,0,20260302,8.35,-2.453,8.266,7.756,7.433,6.5756,强势回调买,2.8951,强势回调买
600409,三友化工,1,20260302,8.73,0.692,8.642,8.245,7.894,4.815,强势回调买,2.8945,强势回调买
300151,昌红科技,0,20260302,18.65,-4.064,18.462,17.78,17.241,3.8358,强势回调买,2.8945,强势回调买
002595,豪迈科技,0,20260302,96.58,0.083,95.604,94.843,89.7965,0.8024,强势回调买,2.8937,强势回调买
688107,安路科技,1,20260302,32.16,-3.828,32.492,31.143,30.3185,4.3316,强势回调买,2.8935,强势回调买
002012,凯恩股份,0,20260302,7.24,-1.897,7.316,7.258,6.851,0.7991,强势回调买,2.8884,强势回调买
002531,天顺风能,0,20260302,9.87,-2.47,9.974,9.709,8.879,2.7294,强势回调买,2.8872,强势回调买
301162,国能日新,0,20260302,72.21,-0.482,70.234,72.941,71.2455,-3.7112,强势回调买,2.8852,强势回调买
603330,天洋新材,1,20260302,7.81,-2.497,8.032,7.827,7.7,2.6191,支撑确认买,2.8851,支撑确认买
002556,辉隆股份,0,20260302,6.73,0.149,6.66,6.537,6.4525,1.8816,强势回调买,2.8847,强势回调买
688683,莱尔科技,1,20260302,39.17,-0.584,38.758,38.33,37.0815,1.1166,强势回调买,2.8811,强势回调买
002957,科瑞技术,0,20260302,28.79,1.767,28.486,29.214,26.8445,-2.492,强势回调买,2.8798,强势回调买
002483,润邦股份,0,20260302,7.93,-0.252,7.846,7.613,7.507,3.0606,强势回调买,2.8788,强势回调买
300176,鸿特科技,0,20260302,7.79,-1.765,8.012,7.907,7.6785,1.3279,支撑确认买,2.8783,支撑确认买
600184,光电股份,1,20260302,19.41,0.674,19.202,18.574,18.2245,3.3811,强势回调买,2.875,强势回调买
601799,星宇股份,1,20260302,154.15,1.009,152.494,150.981,144.2295,1.0021,强势回调买,2.8742,强势回调买
002436,兴森科技,0,20260302,26.37,1.54,26.086,24.269,23.782,7.4869,强势回调买,2.8734,强势回调买
300842,帝科股份,0,20260302,118.15,0.587,116.394,116.355,114.2925,0.0335,强势回调买,2.8724,强势回调买
000823,超声电子,0,20260302,15.76,-1.253,15.934,15.365,14.868,3.7032,强势回调买,2.8724,强势回调买
601858,中国科传,1,20260302,21.66,-2.826,22.32,22.145,21.4015,0.7902,支撑确认买,2.8713,支撑确认买
601226,华电科工,1,20260302,11.92,-4.257,11.79,11.262,11.235,4.6883,强势回调买,2.8692,强势回调买
300385,雪浪环境,0,20260302,11.54,-3.833,11.82,11.575,11.3025,2.1166,支撑确认买,2.8691,支撑确认买
002986,宇新股份,0,20260302,14.22,-1.113,14.064,13.557,12.8965,3.7398,强势回调买,2.8672,强势回调买
300862,蓝盾光电,0,20260302,24.0,-3.187,24.724,24.075,23.694,2.6957,支撑确认买,2.8632,支撑确认买
002290,禾盛新材,0,20260302,63.77,-0.141,64.5,61.988,60.1665,4.0524,强势回调买,2.8605,强势回调买
603306,华懋科技,1,20260302,88.36,0.466,87.358,82.0,79.3835,6.5341,强势回调买,2.8559,强势回调买
688143,长盈通,1,20260302,59.95,1.921,59.268,60.671,57.343,-2.3125,强势回调买,2.8548,强势回调买
002219,新里程,0,20260302,2.47,-3.891,2.542,2.469,2.434,2.9567,支撑确认买,2.8545,支撑确认买
300132,青松股份,0,20260302,9.46,-3.074,9.352,8.825,8.6035,5.9717,强势回调买,2.8536,强势回调买
002467,二六三,0,20260302,7.21,-5.132,7.414,7.369,7.096,0.6107,支撑确认买,2.8532,支撑确认买
601016,节能风电,1,20260302,3.28,-0.906,3.236,3.186,3.163,1.5694,强势回调买,2.8523,强势回调买
600567,山鹰国际,1,20260302,1.74,-0.571,1.72,1.686,1.665,2.0166,强势回调买,2.8512,强势回调买
300066,三川智慧,0,20260302,8.0,-3.148,7.908,7.581,7.299,4.3134,强势回调买,2.851,强势回调买
300535,达威股份,0,20260302,21.73,-3.034,22.35,22.048,21.3895,1.3697,支撑确认买,2.8494,支撑确认买
002881,美格智能,0,20260302,48.23,-1.932,47.502,47.567,46.6185,-0.1366,强势回调买,2.8489,强势回调买
688661,和林微纳,1,20260302,98.8,-4.633,99.974,92.038,89.986,8.6225,强势回调买,2.8477,强势回调买
300845,捷安高科,0,20260302,12.72,1.193,12.572,12.508,12.231,0.5117,强势回调买,2.8472,强势回调买
